full_path,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Secretariat - Borderline.npz,-24.50017547607422,5.276882171630859,5.276882171630859,-24.763687133789062,-29.494037628173828,6.106814384460449,6.106814384460449,-28.35806655883789,-27.68094253540039,3.9248852729797363,3.9248852729797363,-27.23737335205078,-22.076942443847656,6.880358695983887,6.880358695983887,-20.822860717773438,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Secretariat - Over The Top.npz,-26.022117614746094,7.653857707977295,7.653857707977295,-25.994491577148438,-24.22763442993164,7.2853498458862305,7.2853498458862305,-23.419912338256836,-21.039216995239258,8.990579605102539,8.990579605102539,-20.65606117248535,-23.930953979492188,6.755023956298828,6.755023956298828,-22.871623992919922,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Side Effects Project - Sing With Me.npz,-23.626941680908203,10.953802108764648,10.953802108764648,-23.31591796875,-22.734281539916992,12.270530700683594,12.270530700683594,-22.422584533691406,-29.789234161376953,7.388949871063232,7.388949871063232,-29.915660858154297,-35.184532165527344,2.5084424018859863,2.5084424018859863,-34.26063919067383,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Signe Jakobsen - What Have You Done To Me.npz,-23.196565628051758,9.750568389892578,9.750568389892578,-22.79737091064453,-29.81169891357422,4.116600036621094,4.116600036621094,-27.345304489135742,-25.519451141357422,0.8112791180610657,0.8112791180610657,-27.567731857299805,-24.150962829589844,4.734562873840332,4.734562873840332,-22.366750717163086,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Skelpolu - Resurrection.npz,-29.494945526123047,-1.3788301944732666,-1.3788301944732666,-30.784404754638672,-22.975204467773438,10.17358112335205,10.17358112335205,-22.616336822509766,-18.44524574279785,13.560766220092773,13.560766220092773,-18.335365295410156,-27.614269256591797,3.2985658645629883,3.2985658645629883,-25.005199432373047,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Speak Softly - Broken Man.npz,-27.96207046508789,5.488950252532959,5.488950252532959,-27.85419273376465,-26.656761169433594,6.7454609870910645,6.7454609870910645,-25.31532096862793,-21.448678970336914,11.30517578125,11.30517578125,-21.583343505859375,-24.30170249938965,6.398209571838379,6.398209571838379,-23.299657821655273,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Speak Softly - Like Horses.npz,-22.628864288330078,8.30910873413086,8.30910873413086,-22.3848876953125,-29.80299186706543,4.868476867675781,4.868476867675781,-27.403154373168945,-22.79057502746582,16.027620315551758,16.027620315551758,-22.805736541748047,-23.0508975982666,6.6326141357421875,6.6326141357421875,-22.562339782714844,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Doppler Shift - Atrophy.npz,-25.05161476135254,6.760100364685059,6.760100364685059,-24.54789924621582,-22.90838050842285,6.383421421051025,6.383421421051025,-21.588577270507812,-26.037342071533203,-1.7530416250228882,-1.7530416250228882,-28.52054214477539,-24.535079956054688,4.977624416351318,4.977624416351318,-23.239118576049805,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Easton Ellises (Baumi) - SDRNR.npz,-22.824392318725586,5.181308746337891,5.181308746337891,-22.76303482055664,-22.97056007385254,7.255916118621826,7.255916118621826,-22.15152931213379,-25.189228057861328,4.113156795501709,4.113156795501709,-24.683502197265625,-26.09982681274414,2.4236912727355957,2.4236912727355957,-24.12228775024414,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Easton Ellises - Falcon 69.npz,-22.161008834838867,2.6911568641662598,2.6911568641662598,-23.406421661376953,-21.92906379699707,9.178863525390625,9.178863525390625,-21.357086181640625,-23.84038734436035,6.843667507171631,6.843667507171631,-23.32208824157715,-26.970008850097656,2.4212656021118164,2.4212656021118164,-22.923269271850586,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Long Wait - Dark Horses.npz,-28.340606689453125,9.02042007446289,9.02042007446289,-28.060787200927734,-30.088645935058594,7.218672752380371,7.218672752380371,-29.069978713989258,-26.850101470947266,5.104172229766846,5.104172229766846,-26.35714340209961,-26.973770141601562,4.604903221130371,4.604903221130371,-26.000146865844727,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Mountaineering Club - Mallory.npz,-28.802030563354492,10.951349258422852,10.951349258422852,-28.58820152282715,-27.02913475036621,7.740036964416504,7.740036964416504,-25.46731948852539,-23.793344497680664,10.000356674194336,10.000356674194336,-23.53285789489746,-26.942502975463867,6.041571617126465,6.041571617126465,-26.859085083007812,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/The Sunshine Garcia Band - For I Am The Moon.npz,-24.224937438964844,10.607710838317871,10.607710838317871,-24.001461029052734,-28.0447998046875,3.1352267265319824,3.1352267265319824,-22.99848747253418,-22.628976821899414,2.096147060394287,2.096147060394287,-23.730392456054688,-30.390724182128906,1.529060959815979,1.529060959815979,-31.64095115661621,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Timboz - Pony.npz,-30.109691619873047,5.03618860244751,5.03618860244751,-28.805606842041016,-28.450298309326172,3.7639970779418945,3.7639970779418945,-25.871355056762695,-28.120906829833984,-1.3999724388122559,-1.3999724388122559,-30.713651657104492,-22.145368576049805,7.293596267700195,7.293596267700195,-20.67180824279785,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Tom McKenzie - Directions.npz,-28.690181732177734,9.588296890258789,9.588296890258789,-28.555408477783203,-23.86834716796875,8.994022369384766,8.994022369384766,-22.106897354125977,-30.49285888671875,1.860696792602539,1.860696792602539,-25.904481887817383,-25.83076286315918,-0.8224542140960693,-0.8224542140960693,-27.999618530273438,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Triviul feat.npz,-23.380008697509766,8.590330123901367,8.590330123901367,-23.485851287841797,-29.312246322631836,5.772320747375488,5.772320747375488,-27.963315963745117,-25.073583602905273,11.631013870239258,11.631013870239258,-24.87177085876465,-30.924278259277344,3.701650619506836,3.701650619506836,-28.894882202148438,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/We Fell From The Sky - Not You.npz,-30.10921287536621,5.407938003540039,5.407938003540039,-29.420486450195312,-22.59579849243164,10.228792190551758,10.228792190551758,-22.5133056640625,-32.52913284301758,1.7062654495239258,1.7062654495239258,-31.59063720703125,-23.54445457458496,7.422728061676025,7.422728061676025,-22.704811096191406,3i6i6v60,MUSDB18HQDatasource
/home/hice1/kwatchar3/Documents/data/musdb18hq/intermediates/npz/test/Zeno - Signs.npz,-23.84510040283203,8.014883041381836,8.014883041381836,-23.4610538482666,-24.55556869506836,8.685945510864258,8.685945510864258,-23.929357528686523,-28.253496170043945,2.277296781539917,2.277296781539917,-28.267908096313477,-22.98996353149414,6.105114936828613,6.105114936828613,-21.84394073486328,3i6i6v60,MUSDB18HQDatasource
