full_path,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-33.09006881713867,7.539245128631592,7.539245128631592,-32.37175750732422,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-30.75701141357422,4.5431647300720215,4.5431647300720215,-29.789955139160156,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-29.638134002685547,-1.3154380321502686,-1.3154380321502686,-32.32497787475586,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-31.505863189697266,3.967867851257324,3.967867851257324,-31.259462356567383,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-35.31229782104492,9.64510726928711,9.64510726928711,-34.66669464111328,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-30.2833194732666,6.580482482910156,6.580482482910156,-29.781166076660156,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-27.529985427856445,6.962417125701904,6.962417125701904,-26.943946838378906,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-34.99891662597656,6.128378868103027,6.128378868103027,-34.649818420410156,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-33.81915283203125,3.02510404586792,3.02510404586792,-33.58238983154297,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-32.58850860595703,9.684446334838867,9.684446334838867,-31.977092742919922,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-30.097387313842773,5.870431423187256,5.870431423187256,-29.366071701049805,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-28.69159698486328,6.138823986053467,6.138823986053467,-28.93838882446289,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5a6df5c7-a58a-479e-bdfb-c5946c221933.npz,-32.35281753540039,4.915942192077637,4.915942192077637,-32.117095947265625,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/606e3380-b062-4b74-88ac-b60d6f4d0a37.npz,-33.17558670043945,5.3530473709106445,5.3530473709106445,-31.896686553955078,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6b48c9de-fa34-4635-9718-04e01a03a0fe.npz,-27.67388916015625,7.105621337890625,7.105621337890625,-27.07635498046875,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-28.19260597229004,5.988132476806641,5.988132476806641,-27.109277725219727,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-34.522769927978516,1.4680179357528687,1.4680179357528687,-34.2691650390625,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/78ef22ce-472f-4f82-8656-16df73b9465f.npz,-28.132780075073242,8.150138854980469,8.150138854980469,-27.418750762939453,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7bfa233c-24ed-4c7a-9096-11e3aa00c55d.npz,-29.313209533691406,7.851696968078613,7.851696968078613,-29.06308364868164,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7dd515b0-e218-425d-b8bf-a75056237d6a.npz,-26.455060958862305,15.463178634643555,15.463178634643555,-26.316253662109375,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8042b88a-6179-406b-9ec4-b45a4cdd4a71.npz,-31.475086212158203,3.563965320587158,3.563965320587158,-31.22679901123047,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/88b545e5-4d06-4d55-a306-1bd3a2915ee5.npz,-31.017568588256836,5.741647720336914,5.741647720336914,-30.569570541381836,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8a6c9c1f-4865-404f-a805-1949de36a33c.npz,-29.19786262512207,12.883804321289062,12.883804321289062,-29.008771896362305,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8f36f17f-c033-4c1b-a793-80dce43d507b.npz,-31.832637786865234,7.240067481994629,7.240067481994629,-31.261882781982422,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/93dda0e8-dd76-49e4-b08f-54a82387cdf6.npz,-27.298290252685547,5.859325408935547,5.859325408935547,-27.86917495727539,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd.npz,-31.46853256225586,5.309822082519531,5.309822082519531,-31.00975227355957,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a1dcaeb2-f4e6-4818-b490-09f44d624afc.npz,-31.245100021362305,4.35809850692749,4.35809850692749,-31.142122268676758,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a56d9450-3a26-485c-8ac3-24b6b54e2c1d.npz,-27.59564971923828,11.38418960571289,11.38418960571289,-27.244281768798828,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/aa600069-0a98-45e6-94fa-4000bfe46c25.npz,-36.588226318359375,6.602302074432373,6.602302074432373,-36.09951400756836,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/ad9bbefc-8762-46c9-b847-da14b10802b6.npz,-30.47134017944336,6.689324378967285,6.689324378967285,-29.314491271972656,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/adb5e3fd-d039-42e4-b09b-fd0784fa0c82.npz,-32.30213928222656,3.0754752159118652,3.0754752159118652,-29.440574645996094,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/bb45cf1a-4c58-4fe3-88ea-97ef27527507.npz,-29.904083251953125,6.496810436248779,6.496810436248779,-29.17166519165039,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c6d73235-1dd5-4085-a3b3-50a3466c6168.npz,-32.31245040893555,4.998702049255371,4.998702049255371,-30.381803512573242,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c70471f9-9c4a-41c9-b8f8-20ac38847a8e.npz,-26.722564697265625,9.947328567504883,9.947328567504883,-26.627492904663086,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dc61c44e-a771-47a9-8934-a0eb8f3e08ac.npz,-28.680644989013672,5.764346599578857,5.764346599578857,-28.60366439819336,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dda2c057-6d73-43fa-a130-d7d6562c09ca.npz,-35.87507629394531,9.426776885986328,9.426776885986328,-35.277503967285156,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/f0c565c5-fc73-4da1-b979-0fac0167f671.npz,-30.35607147216797,10.504420280456543,10.504420280456543,-30.149309158325195,qtyn4z9v,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/fc3c9e48-e2ac-4088-af65-68404baa7f12.npz,-31.231246948242188,5.842320919036865,5.842320919036865,-30.9595890045166,qtyn4z9v,MoisesDBDatasource
