full_path,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a1dcaeb2-f4e6-4818-b490-09f44d624afc.npz,-30.847328186035156,3.0477023124694824,3.0477023124694824,-31.142122268676758,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a56d9450-3a26-485c-8ac3-24b6b54e2c1d.npz,-27.69915008544922,8.268270492553711,8.268270492553711,-27.244281768798828,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/aa600069-0a98-45e6-94fa-4000bfe46c25.npz,-37.21185302734375,5.416493892669678,5.416493892669678,-36.09951400756836,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/ad9bbefc-8762-46c9-b847-da14b10802b6.npz,-29.6693115234375,6.293973922729492,6.293973922729492,-29.314491271972656,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/adb5e3fd-d039-42e4-b09b-fd0784fa0c82.npz,-33.825687408447266,1.8521438837051392,1.8521438837051392,-29.440574645996094,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/bb45cf1a-4c58-4fe3-88ea-97ef27527507.npz,-28.09324073791504,2.0462911128997803,2.0462911128997803,-29.17166519165039,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c6d73235-1dd5-4085-a3b3-50a3466c6168.npz,-32.20885467529297,5.143403053283691,5.143403053283691,-30.381803512573242,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c70471f9-9c4a-41c9-b8f8-20ac38847a8e.npz,-26.76246452331543,9.10610580444336,9.10610580444336,-26.627492904663086,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dc61c44e-a771-47a9-8934-a0eb8f3e08ac.npz,-29.127182006835938,5.452205181121826,5.452205181121826,-28.60366439819336,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dda2c057-6d73-43fa-a130-d7d6562c09ca.npz,-36.302879333496094,7.872100353240967,7.872100353240967,-35.277503967285156,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/f0c565c5-fc73-4da1-b979-0fac0167f671.npz,-30.508365631103516,7.752276420593262,7.752276420593262,-30.149309158325195,2tx9mc4f,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/fc3c9e48-e2ac-4088-af65-68404baa7f12.npz,-30.663734436035156,5.251470565795898,5.251470565795898,-30.9595890045166,2tx9mc4f,MoisesDBDatasource
