full_path,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,model,test_set
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5a6df5c7-a58a-479e-bdfb-c5946c221933.npz,-28.63672637939453,9.252742767333984,9.252742767333984,-28.035572052001953,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/606e3380-b062-4b74-88ac-b60d6f4d0a37.npz,-35.0944938659668,4.483790874481201,4.483790874481201,-34.259464263916016,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6b48c9de-fa34-4635-9718-04e01a03a0fe.npz,-31.571796417236328,4.355832099914551,4.355832099914551,-30.74782371520996,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-29.226381301879883,4.978813171386719,4.978813171386719,-27.190467834472656,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-27.74471664428711,9.390159606933594,9.390159606933594,-26.92042350769043,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/78ef22ce-472f-4f82-8656-16df73b9465f.npz,-34.347049713134766,5.395344257354736,5.395344257354736,-32.82122802734375,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7bfa233c-24ed-4c7a-9096-11e3aa00c55d.npz,-30.421974182128906,8.22095012664795,8.22095012664795,-29.607315063476562,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7dd515b0-e218-425d-b8bf-a75056237d6a.npz,-77.55427551269531,,,-120.0,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8042b88a-6179-406b-9ec4-b45a4cdd4a71.npz,-27.990970611572266,2.2226667404174805,2.2226667404174805,-28.323347091674805,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/88b545e5-4d06-4d55-a306-1bd3a2915ee5.npz,-31.379507064819336,6.93148136138916,6.93148136138916,-30.310501098632812,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8a6c9c1f-4865-404f-a805-1949de36a33c.npz,-32.933753967285156,7.826332092285156,7.826332092285156,-31.343338012695312,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8f36f17f-c033-4c1b-a793-80dce43d507b.npz,-32.50416564941406,6.489391326904297,6.489391326904297,-31.355545043945312,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/93dda0e8-dd76-49e4-b08f-54a82387cdf6.npz,-36.816795349121094,4.066403865814209,4.066403865814209,-33.8278694152832,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd.npz,-32.765777587890625,6.640389442443848,6.640389442443848,-31.173994064331055,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a1dcaeb2-f4e6-4818-b490-09f44d624afc.npz,-28.209609985351562,7.387111186981201,7.387111186981201,-27.01158905029297,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a56d9450-3a26-485c-8ac3-24b6b54e2c1d.npz,-31.17567253112793,8.042926788330078,8.042926788330078,-29.678722381591797,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/aa600069-0a98-45e6-94fa-4000bfe46c25.npz,-32.3751220703125,9.011123657226562,9.011123657226562,-31.55923843383789,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/ad9bbefc-8762-46c9-b847-da14b10802b6.npz,-30.211095809936523,9.497076988220215,9.497076988220215,-29.45442008972168,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/adb5e3fd-d039-42e4-b09b-fd0784fa0c82.npz,-28.345195770263672,7.561457633972168,7.561457633972168,-28.008920669555664,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/bb45cf1a-4c58-4fe3-88ea-97ef27527507.npz,-24.622081756591797,11.444181442260742,11.444181442260742,-24.221603393554688,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c6d73235-1dd5-4085-a3b3-50a3466c6168.npz,-31.721759796142578,8.953166961669922,8.953166961669922,-30.943626403808594,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c70471f9-9c4a-41c9-b8f8-20ac38847a8e.npz,-29.222734451293945,7.890660285949707,7.890660285949707,-28.094253540039062,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dc61c44e-a771-47a9-8934-a0eb8f3e08ac.npz,-28.884057998657227,7.784307479858398,7.784307479858398,-27.803251266479492,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dda2c057-6d73-43fa-a130-d7d6562c09ca.npz,-29.708032608032227,10.213233947753906,10.213233947753906,-28.872833251953125,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/f0c565c5-fc73-4da1-b979-0fac0167f671.npz,-30.20197296142578,9.225313186645508,9.225313186645508,-29.206340789794922,9rg6syhm,MoisesDBDatasource
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/fc3c9e48-e2ac-4088-af65-68404baa7f12.npz,-27.427444458007812,9.45323371887207,9.45323371887207,-26.7269229888916,9rg6syhm,MoisesDBDatasource
